realised_N,effort_budget,performance_benchmark,theta_low_mean,seed_count,powerlaw_alpha,cascade_threshold50,traditional_growth_sd,stopped_reason,valuation_cv,theta_sweep,performance_benchmark_sweep,transition_time,pioneer_strategy,digital_growth_sd,final_adoption,sigma,digital_growth_mean,pioneer_threshold,seed_fraction,cascade_threshold70,t10,k,stop_time,degree_variance,threshold_treatment,clustering,seed_strategy,vary_network,m,phase,beta,v0,p_digital,cascade,max_slope,max_slope_period,total_adoptions,return_distribution_sweep,giant_component_fraction,effort_label,run_seed,hazard_h,cascade_dynamic,cascade_slope_min,target_mean_degree,rule,return_distribution,theta_high,effort_metric,pi,hazard_matched_final_adoption,cascade_transition_window,cascade_final_cutoff,theta_mean,sigma_high,run_index,benchmark_percentile,abandonment_h,t50,update_schedule,network_generator,experiment,allow_abandonment,N,total_bankruptcies,pioneer_fraction,traditional_growth_mean,robustness_axis,cascade_dynamic70,theta_crit,excess_over_hazard,seed_fraction_sweep,network_seed,family,premium_ratio,theta_low,abandonment_sweep,t90,realised_edges,realised_mean_degree,avg_path_length,pioneer_count
1000,,own,,10,,true,0.1,T,19.389287868580798,,,81,random,1.0,0.521,,1.5,0.05,0.01,false,10,4,100,2.15015015015015,mixture,0.002544529262086514,random,false,,coarse,1.0,10.0,0.01,false,0.015000000000000013,17,669,,1.0,,412412293,0.01,false,0.02,4,hazard,normal,,,0.1,0.521,45,0.5,0.7,,21,0.75,0.0,91,,watts_strogatz_rewire,expA_nullmodels,false,1000,159,0.1,0.15,,false,,0.0,,20260703,small_world,,0.05,,,2000,4.0,5.287347347347347,100
1000,,own,,10,,true,0.1,T,28.176871889629194,,,85,random,1.0,0.507,,1.5,0.05,0.01,false,12,4,100,2.15015015015015,mixture,0.002544529262086514,random,false,,coarse,1.0,10.0,0.01,false,0.013000000000000012,19,686,,1.0,,721106218,0.01,false,0.02,4,hazard,normal,,,0.1,0.507,45,0.5,0.7,,22,0.75,0.0,97,,watts_strogatz_rewire,expA_nullmodels,false,1000,190,0.1,0.15,,false,,0.0,,20260703,small_world,,0.05,,,2000,4.0,5.287347347347347,100
1000,,own,,10,,true,0.1,T,31.22340362350688,,,83,random,1.0,0.522,,1.5,0.05,0.01,false,10,4,100,2.15015015015015,mixture,0.002544529262086514,random,false,,coarse,1.0,10.0,0.01,false,0.014000000000000012,16,710,,1.0,,2077736381,0.01,false,0.02,4,hazard,normal,,,0.1,0.522,45,0.5,0.7,,23,0.75,0.0,93,,watts_strogatz_rewire,expA_nullmodels,false,1000,201,0.1,0.15,,false,,0.0,,20260703,small_world,,0.05,,,2000,4.0,5.287347347347347,100
1000,,own,,10,,false,0.1,T,22.03731096572896,,,,random,1.0,0.478,,1.5,0.05,0.01,false,10,4,100,2.15015015015015,mixture,0.002544529262086514,random,false,,coarse,1.0,10.0,0.01,false,0.017000000000000015,47,666,,1.0,,792885575,0.01,false,0.02,4,hazard,normal,,,0.1,0.478,45,0.5,0.7,,24,0.75,0.0,,,watts_strogatz_rewire,expA_nullmodels,false,1000,200,0.1,0.15,,false,,0.0,,20260703,small_world,,0.05,,,2000,4.0,5.287347347347347,100
1000,,own,,10,,true,0.1,T,17.525311122669304,,,80,random,1.0,0.518,,1.5,0.05,0.01,false,9,4,100,2.15015015015015,mixture,0.002544529262086514,random,false,,coarse,1.0,10.0,0.01,false,0.015,6,696,,1.0,,1268887457,0.01,false,0.02,4,hazard,normal,,,0.1,0.518,45,0.5,0.7,,25,0.75,0.0,89,,watts_strogatz_rewire,expA_nullmodels,false,1000,188,0.1,0.15,,false,,0.0,,20260703,small_world,,0.05,,,2000,4.0,5.287347347347347,100
1000,,own,,10,,false,0.1,T,29.659723295934192,,,,random,1.0,0.495,,1.5,0.05,0.01,false,10,4,100,2.15015015015015,mixture,0.002544529262086514,random,false,,coarse,1.0,10.0,0.01,false,0.014,1,684,,1.0,,582899889,0.01,false,0.02,4,hazard,normal,,,0.1,0.495,45,0.5,0.7,,26,0.75,0.0,,,watts_strogatz_rewire,expA_nullmodels,false,1000,201,0.1,0.15,,false,,0.0,,20260703,small_world,,0.05,,,2000,4.0,5.287347347347347,100
1000,,own,,10,,false,0.1,T,31.513725239118266,,,,random,1.0,0.464,,1.5,0.05,0.01,false,11,4,100,2.15015015015015,mixture,0.002544529262086514,random,false,,coarse,1.0,10.0,0.01,false,0.014000000000000012,19,667,,1.0,,1008076941,0.01,false,0.02,4,hazard,normal,,,0.1,0.464,45,0.5,0.7,,27,0.75,0.0,,,watts_strogatz_rewire,expA_nullmodels,false,1000,214,0.1,0.15,,false,,0.0,,20260703,small_world,,0.05,,,2000,4.0,5.287347347347347,100
1000,,own,,10,,true,0.1,T,24.863295488065507,,,83,random,1.0,0.521,,1.5,0.05,0.01,false,10,4,100,2.15015015015015,mixture,0.002544529262086514,random,false,,coarse,1.0,10.0,0.01,false,0.018000000000000002,12,702,,1.0,,287866478,0.01,false,0.02,4,hazard,normal,,,0.1,0.521,45,0.5,0.7,,28,0.75,0.0,93,,watts_strogatz_rewire,expA_nullmodels,false,1000,191,0.1,0.15,,false,,0.0,,20260703,small_world,,0.05,,,2000,4.0,5.287347347347347,100
1000,,own,,10,,false,0.1,T,16.62773667312267,,,,random,1.0,0.486,,1.5,0.05,0.01,false,9,4,100,2.15015015015015,mixture,0.002544529262086514,random,false,,coarse,1.0,10.0,0.01,false,0.013999999999999999,3,672,,1.0,,1991135860,0.01,false,0.02,4,hazard,normal,,,0.1,0.486,45,0.5,0.7,,29,0.75,0.0,,,watts_strogatz_rewire,expA_nullmodels,false,1000,197,0.1,0.15,,false,,0.0,,20260703,small_world,,0.05,,,2000,4.0,5.287347347347347,100
1000,,own,,10,,true,0.1,T,21.219596728675985,,,73,random,1.0,0.543,,1.5,0.05,0.01,false,10,4,100,2.15015015015015,mixture,0.002544529262086514,random,false,,coarse,1.0,10.0,0.01,false,0.015,11,719,,1.0,,728404294,0.01,false,0.02,4,hazard,normal,,,0.1,0.543,45,0.5,0.7,,30,0.75,0.0,83,,watts_strogatz_rewire,expA_nullmodels,false,1000,190,0.1,0.15,,false,,0.0,,20260703,small_world,,0.05,,,2000,4.0,5.287347347347347,100
