realised_N,effort_budget,performance_benchmark,theta_low_mean,seed_count,powerlaw_alpha,cascade_threshold50,traditional_growth_sd,stopped_reason,valuation_cv,theta_sweep,performance_benchmark_sweep,transition_time,pioneer_strategy,digital_growth_sd,final_adoption,sigma,digital_growth_mean,pioneer_threshold,seed_fraction,cascade_threshold70,t10,k,stop_time,degree_variance,threshold_treatment,clustering,seed_strategy,vary_network,m,phase,beta,v0,p_digital,cascade,max_slope,max_slope_period,total_adoptions,return_distribution_sweep,giant_component_fraction,effort_label,run_seed,hazard_h,cascade_dynamic,cascade_slope_min,target_mean_degree,rule,return_distribution,theta_high,effort_metric,pi,hazard_matched_final_adoption,cascade_transition_window,cascade_final_cutoff,theta_mean,sigma_high,run_index,benchmark_percentile,abandonment_h,t50,update_schedule,network_generator,experiment,allow_abandonment,N,total_bankruptcies,pioneer_fraction,traditional_growth_mean,robustness_axis,cascade_dynamic70,theta_crit,excess_over_hazard,seed_fraction_sweep,network_seed,family,premium_ratio,theta_low,abandonment_sweep,t90,realised_edges,realised_mean_degree,avg_path_length,pioneer_count
1000,,own,,6,,false,0.1,stall,31.45092783641329,,,,random,1.0,0.079,,1.5,0.05,0.006,false,,4,81,0.008008008008008008,mixture,0.4966688874083944,random,true,,coarse,0.001,10.0,0.01,false,0.009999999999999998,3,107,,1.0,,721875575,,false,0.02,4,complex,normal,,,0.05,0.519,45,0.5,0.7,,11,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,34,0.05,0.15,,false,,-0.44,,721875575,small_world,,0.05,,,2000,4.0,68.14157157157157,50
1000,,own,,6,,false,0.1,T,19.79714469550756,,,,random,1.0,0.1,,1.5,0.05,0.006,false,91,4,100,0.002002002002002002,mixture,0.49891684719213464,random,true,,coarse,0.001,10.0,0.01,false,0.009,1,149,,1.0,,1673921155,,false,0.02,4,complex,normal,,,0.05,0.496,45,0.5,0.7,,12,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,56,0.05,0.15,,false,,-0.396,,1673921155,small_world,,0.05,,,2000,4.0,101.84762762762763,50
1000,,own,,6,,false,0.1,stall,13.989747037115427,,,,random,1.0,0.09,,1.5,0.05,0.006,false,,4,85,0.0,mixture,0.5,random,true,,coarse,0.001,10.0,0.01,false,0.008,1,121,,1.0,,1048216233,,false,0.02,4,complex,normal,,,0.05,0.485,45,0.5,0.7,,13,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,38,0.05,0.15,,false,,-0.395,,1048216233,small_world,,0.05,,,2000,4.0,125.37537537537537,50
1000,,own,,6,,false,0.1,T,29.87234106388473,,,,random,1.0,0.092,,1.5,0.05,0.006,false,,4,100,0.004004004004004004,mixture,0.49883372209263577,random,true,,coarse,0.001,10.0,0.01,false,0.007000000000000003,3,124,,1.0,,1792991142,,false,0.02,4,complex,normal,,,0.05,0.5,45,0.5,0.7,,14,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,38,0.05,0.15,,false,,-0.40800000000000003,,1792991142,small_world,,0.05,,,2000,4.0,87.22045045045046,50
1000,,own,,6,,false,0.1,T,18.656124067448,,,,random,1.0,0.114,,1.5,0.05,0.006,false,87,4,100,0.002002002002002002,mixture,0.49891684719213464,random,true,,coarse,0.001,10.0,0.01,false,0.009999999999999998,3,152,,1.0,,707399756,,false,0.02,4,complex,normal,,,0.05,0.492,45,0.5,0.7,,15,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,44,0.05,0.15,,false,,-0.378,,707399756,small_world,,0.05,,,2000,4.0,108.12119119119119,50
1000,,own,,6,,false,0.1,T,22.361148343173202,,,,random,1.0,0.102,,1.5,0.05,0.006,false,68,4,100,0.006006006006006006,mixture,0.49775112443778113,random,true,,coarse,0.001,10.0,0.01,false,0.01,2,130,,1.0,,1580481526,,false,0.02,4,complex,normal,,,0.05,0.473,45,0.5,0.7,,16,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,34,0.05,0.15,,false,,-0.371,,1580481526,small_world,,0.05,,,2000,4.0,75.13356356356357,50
1000,,own,,6,,false,0.1,T,22.07114980863943,,,,random,1.0,0.097,,1.5,0.05,0.006,false,,4,100,0.01001001001001001,mixture,0.49508742714404663,random,true,,coarse,0.001,10.0,0.01,false,0.007000000000000001,3,143,,1.0,,1570438833,,false,0.02,4,complex,normal,,,0.05,0.485,45,0.5,0.7,,17,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,52,0.05,0.15,,false,,-0.388,,1570438833,small_world,,0.05,,,2000,4.0,56.687097097097094,50
1000,,own,,6,,false,0.1,T,22.67441709037264,,,,random,1.0,0.112,,1.5,0.05,0.006,false,63,4,100,0.006006006006006006,mixture,0.49825087456271866,random,true,,coarse,0.001,10.0,0.01,false,0.008,1,152,,1.0,,843932060,,false,0.02,4,complex,normal,,,0.05,0.523,45,0.5,0.7,,18,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,47,0.05,0.15,,false,,-0.41100000000000003,,843932060,small_world,,0.05,,,2000,4.0,66.5268068068068,50
1000,,own,,6,,false,0.1,stall,29.834121835503847,,,,random,1.0,0.083,,1.5,0.05,0.006,false,,4,77,0.002002002002002002,mixture,0.49891684719213464,random,true,,coarse,0.001,10.0,0.01,false,0.006999999999999999,2,112,,1.0,,442920521,,false,0.02,4,complex,normal,,,0.05,0.493,45,0.5,0.7,,19,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,35,0.05,0.15,,false,,-0.41,,442920521,small_world,,0.05,,,2000,4.0,108.92562562562563,50
1000,,own,,6,,false,0.1,stall,17.586358836627586,,,,random,1.0,0.071,,1.5,0.05,0.006,false,,4,53,0.0,mixture,0.5,random,true,,coarse,0.001,10.0,0.01,false,0.006999999999999999,8,82,,1.0,,244907137,,false,0.02,4,complex,normal,,,0.05,0.485,45,0.5,0.7,,20,0.75,0.0,,,watts_strogatz_rewire,expB_topology,false,1000,17,0.05,0.15,,false,,-0.414,,244907137,small_world,,0.05,,,2000,4.0,125.37537537537537,50
