hazard_match_reps,theta_sweep,sigma,seed_fraction,k,setting_label,vary_network,m,v0,p_digital,total_adoptions,count_k,hazard_h,theta_high,pi,cascade_transition_window,theta_mean,abandonment_h,N,total_bankruptcies,pioneer_fraction,cascade_dynamic70,abandonment_sweep,network_seed,performance_benchmark,theta_low_mean,seed_count,min_better_total,digital_growth_sd,final_adoption,digital_growth_mean,degree_variance,clustering,max_slope,max_slope_period,return_distribution_sweep,cascade,giant_component_fraction,run_seed,cascade_slope_min,target_mean_degree,effort_metric,hazard_matched_final_adoption,t50,benchmark_percentile,network_generator,setting,robustness_axis,success_denominator,family,theta_low,powerlaw_alpha,effort_budget,variant_label,performance_benchmark_sweep,transition_time,pioneer_strategy,requested_reps,pioneer_threshold,cascade_threshold70,t10,stop_time,cascade_dynamic,min_successful_digital,cascade_final_cutoff,update_schedule,sigma_high,run_index,experiment,allow_abandonment,seed_fraction_sweep,excess_over_hazard,realised_edges,premium_ratio,realised_mean_degree,realised_N,cascade_threshold50,traditional_growth_sd,stopped_reason,valuation_cv,threshold_treatment,seed_strategy,phase,beta,effort_label,rule,return_distribution,variant,traditional_growth_mean,replacement_digital_rule,theta_crit,t90,avg_path_length,pioneer_count
0,,,0.01,4,Exp A focal,false,,10.0,0.01,698,1,,,0.1,45,0.7,0.0,1000,211,0.1,false,,6301,own,,10,0,1.0,0.498,1.5,1.8458458458458458,0.003900606761051719,0.015,7,,false,1.0,1316342608,0.02,4,,0.498,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,,random,250,0.05,false,9,100,false,0,0.5,,,208,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,25.70340649883645,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,673,1,,,0.1,45,0.7,0.0,1000,188,0.1,false,,6301,own,,10,0,1.0,0.496,1.5,1.8458458458458458,0.003900606761051719,0.018000000000000002,3,,false,1.0,1534055691,0.02,4,,0.496,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,,random,250,0.05,false,11,100,false,0,0.5,,,209,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,14.14225225740198,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,690,1,,,0.1,45,0.7,0.0,1000,186,0.1,false,,6301,own,,10,0,1.0,0.516,1.5,1.8458458458458458,0.003900606761051719,0.017000000000000015,16,,false,1.0,1971143548,0.02,4,,0.516,90,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,79,random,250,0.05,false,11,100,false,0,0.5,,,210,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,true,0.1,T,14.671087699488593,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,671,1,,,0.1,45,0.7,0.0,1000,185,0.1,false,,6301,own,,10,0,1.0,0.496,1.5,1.8458458458458458,0.003900606761051719,0.015999999999999986,22,,false,1.0,115714129,0.02,4,,0.496,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,,random,250,0.05,false,12,100,false,0,0.5,,,211,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,18.605906179078367,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,686,1,,,0.1,45,0.7,0.0,1000,182,0.1,false,,6301,own,,10,0,1.0,0.516,1.5,1.8458458458458458,0.003900606761051719,0.016,6,,false,1.0,210717107,0.02,4,,0.516,93,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,84,random,250,0.05,false,9,100,false,0,0.5,,,212,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,true,0.1,T,17.186895940350336,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,689,1,,,0.1,45,0.7,0.0,1000,203,0.1,false,,6301,own,,10,0,1.0,0.497,1.5,1.8458458458458458,0.003900606761051719,0.014000000000000012,13,,false,1.0,388817737,0.02,4,,0.497,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,,random,250,0.05,false,10,100,false,0,0.5,,,213,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,14.138792727217448,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,646,1,,,0.1,45,0.7,0.0,1000,167,0.1,false,,6301,own,,10,0,1.0,0.489,1.5,1.8458458458458458,0.003900606761051719,0.015000000000000013,20,,false,1.0,2136580844,0.02,4,,0.489,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,,random,250,0.05,false,13,100,false,0,0.5,,,214,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,28.816904058326053,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,699,1,,,0.1,45,0.7,0.0,1000,214,0.1,false,,6301,own,,10,0,1.0,0.499,1.5,1.8458458458458458,0.003900606761051719,0.016,8,,false,1.0,852934297,0.02,4,,0.499,97,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,89,random,250,0.05,false,8,100,false,0,0.5,,,215,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,24.200429769986723,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,716,1,,,0.1,45,0.7,0.0,1000,216,0.1,false,,6301,own,,10,0,1.0,0.513,1.5,1.8458458458458458,0.003900606761051719,0.015000000000000013,9,,false,1.0,752021836,0.02,4,,0.513,88,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,79,random,250,0.05,false,9,100,false,0,0.5,,,216,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,true,0.1,T,27.55149554625616,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,683,1,,,0.1,45,0.7,0.0,1000,190,0.1,false,,6301,own,,10,0,1.0,0.503,1.5,1.8458458458458458,0.003900606761051719,0.014000000000000012,40,,false,1.0,1790194188,0.02,4,,0.503,100,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,90,random,250,0.05,false,10,100,false,0,0.5,,,217,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,true,0.1,T,17.46116474028011,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,653,1,,,0.1,45,0.7,0.0,1000,179,0.1,false,,6301,own,,10,0,1.0,0.486,1.5,1.8458458458458458,0.003900606761051719,0.015,5,,false,1.0,1077008420,0.02,4,,0.486,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,,random,250,0.05,false,11,100,false,0,0.5,,,218,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,20.393567498501294,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,678,1,,,0.1,45,0.7,0.0,1000,194,0.1,false,,6301,own,,10,0,1.0,0.498,1.5,1.8458458458458458,0.003900606761051719,0.013000000000000012,15,,false,1.0,295242540,0.02,4,,0.498,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,,random,250,0.05,false,12,100,false,0,0.5,,,219,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,16.2572944115475,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,671,1,,,0.1,45,0.7,0.0,1000,189,0.1,false,,6301,own,,10,0,1.0,0.494,1.5,1.8458458458458458,0.003900606761051719,0.016,5,,false,1.0,2124636335,0.02,4,,0.494,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,,random,250,0.05,false,11,100,false,0,0.5,,,220,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,14.569738451429169,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,686,1,,,0.1,45,0.7,0.0,1000,191,0.1,false,,6301,own,,10,0,1.0,0.508,1.5,1.8458458458458458,0.003900606761051719,0.015,7,,false,1.0,208291060,0.02,4,,0.508,95,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,86,random,250,0.05,false,9,100,false,0,0.5,,,221,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,true,0.1,T,24.138666422009933,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,675,1,,,0.1,45,0.7,0.0,1000,190,0.1,false,,6301,own,,10,0,1.0,0.499,1.5,1.8458458458458458,0.003900606761051719,0.01200000000000001,24,,false,1.0,1550788835,0.02,4,,0.499,97,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,85,random,250,0.05,false,12,100,false,0,0.5,,,222,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,20.77678179933263,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,702,1,,,0.1,45,0.7,0.0,1000,196,0.1,false,,6301,own,,10,0,1.0,0.519,1.5,1.8458458458458458,0.003900606761051719,0.013999999999999999,10,,false,1.0,2124020531,0.02,4,,0.519,85,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,75,random,250,0.05,false,10,100,false,0,0.5,,,223,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,true,0.1,T,18.561088074362946,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,676,1,,,0.1,45,0.7,0.0,1000,191,0.1,false,,6301,own,,10,0,1.0,0.496,1.5,1.8458458458458458,0.003900606761051719,0.013000000000000005,4,,false,1.0,1756667808,0.02,4,,0.496,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,,random,250,0.05,false,10,100,false,0,0.5,,,224,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,23.768587996639326,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,686,1,,,0.1,45,0.7,0.0,1000,210,0.1,false,,6301,own,,10,0,1.0,0.486,1.5,1.8458458458458458,0.003900606761051719,0.013999999999999985,16,,false,1.0,1743092685,0.02,4,,0.486,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,,random,250,0.05,false,12,100,false,0,0.5,,,225,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,31.549596315884084,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,674,1,,,0.1,45,0.7,0.0,1000,173,0.1,false,,6301,own,,10,0,1.0,0.511,1.5,1.8458458458458458,0.003900606761051719,0.015999999999999997,2,,false,1.0,1736298241,0.02,4,,0.511,96,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,85,random,250,0.05,false,11,100,false,0,0.5,,,226,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,true,0.1,T,23.234107032556555,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,677,1,,,0.1,45,0.7,0.0,1000,187,0.1,false,,6301,own,,10,0,1.0,0.503,1.5,1.8458458458458458,0.003900606761051719,0.018000000000000002,11,,false,1.0,1634400480,0.02,4,,0.503,100,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,89,random,250,0.05,false,11,100,false,0,0.5,,,227,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,true,0.1,T,19.351943444781185,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,665,1,,,0.1,45,0.7,0.0,1000,172,0.1,false,,6301,own,,10,0,1.0,0.503,1.5,1.8458458458458458,0.003900606761051719,0.015000000000000013,22,,false,1.0,1131788929,0.02,4,,0.503,97,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,87,random,250,0.05,false,10,100,false,0,0.5,,,228,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,true,0.1,T,12.850516791327404,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,676,1,,,0.1,45,0.7,0.0,1000,199,0.1,false,,6301,own,,10,0,1.0,0.489,1.5,1.8458458458458458,0.003900606761051719,0.011999999999999997,5,,false,1.0,1224211251,0.02,4,,0.489,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,,random,250,0.05,false,12,100,false,0,0.5,,,229,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,31.53439448112014,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,715,1,,,0.1,45,0.7,0.0,1000,185,0.1,false,,6301,own,,10,0,1.0,0.542,1.5,1.8458458458458458,0.003900606761051719,0.016,10,,false,1.0,642186531,0.02,4,,0.542,86,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,76,random,250,0.05,false,10,100,false,0,0.5,,,230,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,true,0.1,T,16.78679508527458,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,687,1,,,0.1,45,0.7,0.0,1000,195,0.1,false,,6301,own,,10,0,1.0,0.504,1.5,1.8458458458458458,0.003900606761051719,0.016,10,,false,1.0,136065586,0.02,4,,0.504,100,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,91,random,250,0.05,false,9,100,false,0,0.5,,,231,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,true,0.1,T,16.760852306941086,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,669,1,,,0.1,45,0.7,0.0,1000,187,0.1,false,,6301,own,,10,0,1.0,0.493,1.5,1.8458458458458458,0.003900606761051719,0.015,7,,false,1.0,1106853205,0.02,4,,0.493,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,,random,250,0.05,false,12,100,false,0,0.5,,,232,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,20.904845738494267,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,686,1,,,0.1,45,0.7,0.0,1000,194,0.1,false,,6301,own,,10,0,1.0,0.505,1.5,1.8458458458458458,0.003900606761051719,0.014000000000000005,4,,false,1.0,1966221274,0.02,4,,0.505,99,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,89,random,250,0.05,false,10,100,false,0,0.5,,,233,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,true,0.1,T,17.56632477491243,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,653,1,,,0.1,45,0.7,0.0,1000,171,0.1,false,,6301,own,,10,0,1.0,0.494,1.5,1.8458458458458458,0.003900606761051719,0.015,11,,false,1.0,1098693557,0.02,4,,0.494,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,,random,250,0.05,false,11,100,false,0,0.5,,,234,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,21.376114995058945,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,676,1,,,0.1,45,0.7,0.0,1000,194,0.1,false,,6301,own,,10,0,1.0,0.494,1.5,1.8458458458458458,0.003900606761051719,0.015999999999999986,15,,false,1.0,277572984,0.02,4,,0.494,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,,random,250,0.05,false,10,100,false,0,0.5,,,235,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,18.01016024760996,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,703,1,,,0.1,45,0.7,0.0,1000,204,0.1,false,,6301,own,,10,0,1.0,0.514,1.5,1.8458458458458458,0.003900606761051719,0.015000000000000013,81,,false,1.0,628720089,0.02,4,,0.514,95,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,85,random,250,0.05,false,10,100,false,0,0.5,,,236,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,true,0.1,T,20.642703703825962,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,697,1,,,0.1,45,0.7,0.0,1000,186,0.1,false,,6301,own,,10,0,1.0,0.521,1.5,1.8458458458458458,0.003900606761051719,0.015999999999999986,25,,false,1.0,1853412127,0.02,4,,0.521,90,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,80,random,250,0.05,false,10,100,false,0,0.5,,,237,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,true,0.1,T,31.612745090983207,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,678,1,,,0.1,45,0.7,0.0,1000,199,0.1,false,,6301,own,,10,0,1.0,0.489,1.5,1.8458458458458458,0.003900606761051719,0.013000000000000001,3,,false,1.0,1565516756,0.02,4,,0.489,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,,random,250,0.05,false,10,100,false,0,0.5,,,238,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,17.090225560580144,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,713,1,,,0.1,45,0.7,0.0,1000,212,0.1,false,,6301,own,,10,0,1.0,0.511,1.5,1.8458458458458458,0.003900606761051719,0.016,10,,false,1.0,2050901896,0.02,4,,0.511,92,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,82,random,250,0.05,false,10,100,false,0,0.5,,,239,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,true,0.1,T,25.765583478861785,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,674,1,,,0.1,45,0.7,0.0,1000,195,0.1,false,,6301,own,,10,0,1.0,0.489,1.5,1.8458458458458458,0.003900606761051719,0.015,4,,false,1.0,447766143,0.02,4,,0.489,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,,random,250,0.05,false,9,100,false,0,0.5,,,240,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,30.06291716026877,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,697,1,,,0.1,45,0.7,0.0,1000,190,0.1,false,,6301,own,,10,0,1.0,0.519,1.5,1.8458458458458458,0.003900606761051719,0.020000000000000004,4,,false,1.0,1924659923,0.02,4,,0.519,92,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,83,random,250,0.05,false,9,100,false,0,0.5,,,241,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,true,0.1,T,30.748500153548843,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,682,1,,,0.1,45,0.7,0.0,1000,191,0.1,false,,6301,own,,10,0,1.0,0.504,1.5,1.8458458458458458,0.003900606761051719,0.012999999999999998,9,,false,1.0,1998506851,0.02,4,,0.504,100,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,89,random,250,0.05,false,11,100,false,0,0.5,,,242,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,true,0.1,T,17.307798174880208,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,665,1,,,0.1,45,0.7,0.0,1000,173,0.1,false,,6301,own,,10,0,1.0,0.505,1.5,1.8458458458458458,0.003900606761051719,0.013000000000000001,2,,false,1.0,1406547100,0.02,4,,0.505,97,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,86,random,250,0.05,false,11,100,false,0,0.5,,,243,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,true,0.1,T,29.626329873621867,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,682,1,,,0.1,45,0.7,0.0,1000,187,0.1,false,,6301,own,,10,0,1.0,0.507,1.5,1.8458458458458458,0.003900606761051719,0.017,10,,false,1.0,1723380602,0.02,4,,0.507,92,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,83,random,250,0.05,false,9,100,false,0,0.5,,,244,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,true,0.1,T,17.90552397755124,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,678,1,,,0.1,45,0.7,0.0,1000,202,0.1,false,,6301,own,,10,0,1.0,0.49,1.5,1.8458458458458458,0.003900606761051719,0.014000000000000012,15,,false,1.0,665184627,0.02,4,,0.49,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,,random,250,0.05,false,12,100,false,0,0.5,,,245,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,24.390945342385837,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,719,1,,,0.1,45,0.7,0.0,1000,204,0.1,false,,6301,own,,10,0,1.0,0.528,1.5,1.8458458458458458,0.003900606761051719,0.015,8,,false,1.0,1897115269,0.02,4,,0.528,84,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,74,random,250,0.05,false,10,100,false,0,0.5,,,246,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,true,0.1,T,18.702143760065656,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,692,1,,,0.1,45,0.7,0.0,1000,204,0.1,false,,6301,own,,10,0,1.0,0.498,1.5,1.8458458458458458,0.003900606761051719,0.016,5,,false,1.0,1143594326,0.02,4,,0.498,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,,random,250,0.05,false,10,100,false,0,0.5,,,247,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,14.798967698182278,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,674,1,,,0.1,45,0.7,0.0,1000,199,0.1,false,,6301,own,,10,0,1.0,0.489,1.5,1.8458458458458458,0.003900606761051719,0.014000000000000012,26,,false,1.0,649567268,0.02,4,,0.489,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,,random,250,0.05,false,11,100,false,0,0.5,,,248,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,24.569440629712847,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,672,1,,,0.1,45,0.7,0.0,1000,193,0.1,false,,6301,own,,10,0,1.0,0.49,1.5,1.8458458458458458,0.003900606761051719,0.015999999999999986,15,,false,1.0,466135461,0.02,4,,0.49,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,,random,250,0.05,false,10,100,false,0,0.5,,,249,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,false,0.1,T,30.901543645610598,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,683,1,,,0.1,45,0.7,0.0,1000,187,0.1,false,,6301,own,,10,0,1.0,0.507,1.5,1.8458458458458458,0.003900606761051719,0.015000000000000013,18,,false,1.0,1015712595,0.02,4,,0.507,99,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,hazard,,88,random,250,0.05,false,11,100,false,0,0.5,,,250,experiment_G_success_rule_robustness,false,,0.0,2000,,4.0,1000,true,0.1,T,29.045290956617485,mixture,random,revision,1.0,,hazard,normal,hazard,0.15,bernoulli_seed_probability,,,5.322597597597597,100
0,,,0.01,4,Exp A focal,false,,10.0,0.01,4,1,,,0.1,45,0.7,0.0,1000,2,0.1,false,,6301,own,,10,0,1.0,0.012,1.5,1.8458458458458458,0.003900606761051719,0.002999999999999999,1,,false,1.0,2104734817,0.02,4,,,,0.75,watts_strogatz_rewire,experiment_A,,better,small_world,0.05,,,frequency-based,,,random,250,0.05,false,,22,false,0,0.5,,,251,experiment_G_success_rule_robustness,false,,,2000,,4.0,1000,false,0.1,stall,19.220466669043812,mixture,random,revision,1.0,,simple,normal,frequency_based,0.15,bernoulli_seed_probability,,,5.322597597597597,100
